"","region","supplysector","subsector","stub.technology","year","capacity.factor"
"2884","LA","subpeak generation","wind","wind_subpeak",1990,0.41
"2885","MA","subpeak generation","wind","wind_subpeak",1990,0.44
"2886","MD","subpeak generation","wind","wind_subpeak",1990,0.37
"2887","ME","subpeak generation","wind","wind_subpeak",1990,0.41
"2888","MI","subpeak generation","wind","wind_subpeak",1990,0.45
"2889","MN","subpeak generation","wind","wind_subpeak",1990,0.45
"2890","MO","subpeak generation","wind","wind_subpeak",1990,0.31
"2891","MS","subpeak generation","wind","wind_subpeak",1990,0.27
"2892","MT","subpeak generation","wind","wind_subpeak",1990,0.36
"2893","NC","subpeak generation","wind","wind_subpeak",1990,0.35
"2894","ND","subpeak generation","wind","wind_subpeak",1990,0.34
"2895","NE","subpeak generation","wind","wind_subpeak",1990,0.36
"2896","NH","subpeak generation","wind","wind_subpeak",1990,0.38
"2897","NJ","subpeak generation","wind","wind_subpeak",1990,0.33
"2898","NM","subpeak generation","wind","wind_subpeak",1990,0.35
"2899","NV","subpeak generation","wind","wind_subpeak",1990,0.25
"2900","NY","subpeak generation","wind","wind_subpeak",1990,0.38
"2901","OH","subpeak generation","wind","wind_subpeak",1990,0.34
"2902","OK","subpeak generation","wind","wind_subpeak",1990,0.36
"2903","OR","subpeak generation","wind","wind_subpeak",1990,0.4
"2904","PA","subpeak generation","wind","wind_subpeak",1990,0.34
"2905","RI","subpeak generation","wind","wind_subpeak",1990,0.34
"2906","SC","subpeak generation","wind","wind_subpeak",1990,0.25
"2907","SD","subpeak generation","wind","wind_subpeak",1990,0.36
"2908","TN","subpeak generation","wind","wind_subpeak",1990,0.26
"2909","TX","subpeak generation","wind","wind_subpeak",1990,0.38
"2910","UT","subpeak generation","wind","wind_subpeak",1990,0.25
"2911","VA","subpeak generation","wind","wind_subpeak",1990,0.35
"2912","VT","subpeak generation","wind","wind_subpeak",1990,0.32
"2913","WA","subpeak generation","wind","wind_subpeak",1990,0.44
"2914","WI","subpeak generation","wind","wind_subpeak",1990,0.44
"2915","WV","subpeak generation","wind","wind_subpeak",1990,0.29
"2916","WY","subpeak generation","wind","wind_subpeak",1990,0.35
"2917","AK","subpeak generation","wind","wind_subpeak",2005,0.45
"2918","AL","subpeak generation","wind","wind_subpeak",2005,0.31
"2919","AR","subpeak generation","wind","wind_subpeak",2005,0.3
"2920","AZ","subpeak generation","wind","wind_subpeak",2005,0.26
"2921","CA","subpeak generation","wind","wind_subpeak",2005,0.44
"2922","CO","subpeak generation","wind","wind_subpeak",2005,0.34
"2923","CT","subpeak generation","wind","wind_subpeak",2005,0.44
"2924","DE","subpeak generation","wind","wind_subpeak",2005,0.33
"2925","FL","subpeak generation","wind","wind_subpeak",2005,0.38
"2926","GA","subpeak generation","wind","wind_subpeak",2005,0.24
"2927","HI","subpeak generation","wind","wind_subpeak",2005,0.29
"2928","IA","subpeak generation","wind","wind_subpeak",2005,0.33
"2929","ID","subpeak generation","wind","wind_subpeak",2005,0.26
"2930","IL","subpeak generation","wind","wind_subpeak",2005,0.38
"2931","IN","subpeak generation","wind","wind_subpeak",2005,0.32
"2932","KS","subpeak generation","wind","wind_subpeak",2005,0.35
"2933","KY","subpeak generation","wind","wind_subpeak",2005,0.26
"2934","LA","subpeak generation","wind","wind_subpeak",2005,0.41
"2935","MA","subpeak generation","wind","wind_subpeak",2005,0.44
"2936","MD","subpeak generation","wind","wind_subpeak",2005,0.37
"2937","ME","subpeak generation","wind","wind_subpeak",2005,0.41
"2938","MI","subpeak generation","wind","wind_subpeak",2005,0.45
"2939","MN","subpeak generation","wind","wind_subpeak",2005,0.45
"2940","MO","subpeak generation","wind","wind_subpeak",2005,0.31
"2941","MS","subpeak generation","wind","wind_subpeak",2005,0.27
"2942","MT","subpeak generation","wind","wind_subpeak",2005,0.36
"2943","NC","subpeak generation","wind","wind_subpeak",2005,0.35
"2944","ND","subpeak generation","wind","wind_subpeak",2005,0.34
"2945","NE","subpeak generation","wind","wind_subpeak",2005,0.36
"2946","NH","subpeak generation","wind","wind_subpeak",2005,0.38
"2947","NJ","subpeak generation","wind","wind_subpeak",2005,0.33
"2948","NM","subpeak generation","wind","wind_subpeak",2005,0.35
"2949","NV","subpeak generation","wind","wind_subpeak",2005,0.25
"2950","NY","subpeak generation","wind","wind_subpeak",2005,0.38
"2951","OH","subpeak generation","wind","wind_subpeak",2005,0.34
"2952","OK","subpeak generation","wind","wind_subpeak",2005,0.36
"2953","OR","subpeak generation","wind","wind_subpeak",2005,0.4
"2954","PA","subpeak generation","wind","wind_subpeak",2005,0.34
"2955","RI","subpeak generation","wind","wind_subpeak",2005,0.34
"2956","SC","subpeak generation","wind","wind_subpeak",2005,0.25
"2957","SD","subpeak generation","wind","wind_subpeak",2005,0.36
"2958","TN","subpeak generation","wind","wind_subpeak",2005,0.26
"2959","TX","subpeak generation","wind","wind_subpeak",2005,0.38
"2960","UT","subpeak generation","wind","wind_subpeak",2005,0.25
"2961","VA","subpeak generation","wind","wind_subpeak",2005,0.35
"2962","VT","subpeak generation","wind","wind_subpeak",2005,0.32
"2963","WA","subpeak generation","wind","wind_subpeak",2005,0.44
"2964","WI","subpeak generation","wind","wind_subpeak",2005,0.44
"2965","WV","subpeak generation","wind","wind_subpeak",2005,0.29
"2966","WY","subpeak generation","wind","wind_subpeak",2005,0.35
"2967","AK","subpeak generation","wind","wind_subpeak",2010,0.45
"2968","AL","subpeak generation","wind","wind_subpeak",2010,0.31
"2969","AR","subpeak generation","wind","wind_subpeak",2010,0.3
"2970","AZ","subpeak generation","wind","wind_subpeak",2010,0.26
"2971","CA","subpeak generation","wind","wind_subpeak",2010,0.44
"2972","CO","subpeak generation","wind","wind_subpeak",2010,0.34
"2973","CT","subpeak generation","wind","wind_subpeak",2010,0.44
"2974","DE","subpeak generation","wind","wind_subpeak",2010,0.33
"2975","FL","subpeak generation","wind","wind_subpeak",2010,0.38
"2976","GA","subpeak generation","wind","wind_subpeak",2010,0.24
"2977","HI","subpeak generation","wind","wind_subpeak",2010,0.29
"2978","IA","subpeak generation","wind","wind_subpeak",2010,0.33
"2979","ID","subpeak generation","wind","wind_subpeak",2010,0.26
"2980","IL","subpeak generation","wind","wind_subpeak",2010,0.38
"2981","IN","subpeak generation","wind","wind_subpeak",2010,0.32
"2982","KS","subpeak generation","wind","wind_subpeak",2010,0.35
"2983","KY","subpeak generation","wind","wind_subpeak",2010,0.26
"2984","LA","subpeak generation","wind","wind_subpeak",2010,0.41
"2985","MA","subpeak generation","wind","wind_subpeak",2010,0.44
"2986","MD","subpeak generation","wind","wind_subpeak",2010,0.37
"2987","ME","subpeak generation","wind","wind_subpeak",2010,0.41
"2988","MI","subpeak generation","wind","wind_subpeak",2010,0.45
"2989","MN","subpeak generation","wind","wind_subpeak",2010,0.45
"2990","MO","subpeak generation","wind","wind_subpeak",2010,0.31
"2991","MS","subpeak generation","wind","wind_subpeak",2010,0.27
"2992","MT","subpeak generation","wind","wind_subpeak",2010,0.36
"2993","NC","subpeak generation","wind","wind_subpeak",2010,0.35
"2994","ND","subpeak generation","wind","wind_subpeak",2010,0.34
"2995","NE","subpeak generation","wind","wind_subpeak",2010,0.36
"2996","NH","subpeak generation","wind","wind_subpeak",2010,0.38
"2997","NJ","subpeak generation","wind","wind_subpeak",2010,0.33
"2998","NM","subpeak generation","wind","wind_subpeak",2010,0.35
"2999","NV","subpeak generation","wind","wind_subpeak",2010,0.25
"3000","NY","subpeak generation","wind","wind_subpeak",2010,0.38
"3001","OH","subpeak generation","wind","wind_subpeak",2010,0.34
"3002","OK","subpeak generation","wind","wind_subpeak",2010,0.36
"3003","OR","subpeak generation","wind","wind_subpeak",2010,0.4
"3004","PA","subpeak generation","wind","wind_subpeak",2010,0.34
"3005","RI","subpeak generation","wind","wind_subpeak",2010,0.34
"3006","SC","subpeak generation","wind","wind_subpeak",2010,0.25
"3007","SD","subpeak generation","wind","wind_subpeak",2010,0.36
"3008","TN","subpeak generation","wind","wind_subpeak",2010,0.26
"3009","TX","subpeak generation","wind","wind_subpeak",2010,0.38
"3010","UT","subpeak generation","wind","wind_subpeak",2010,0.25
"3011","VA","subpeak generation","wind","wind_subpeak",2010,0.35
"3012","VT","subpeak generation","wind","wind_subpeak",2010,0.32
"3013","WA","subpeak generation","wind","wind_subpeak",2010,0.44
"3014","WI","subpeak generation","wind","wind_subpeak",2010,0.44
"3015","WV","subpeak generation","wind","wind_subpeak",2010,0.29
"3016","WY","subpeak generation","wind","wind_subpeak",2010,0.35
"3017","AK","subpeak generation","wind","wind_subpeak",2015,0.45
"3018","AL","subpeak generation","wind","wind_subpeak",2015,0.31
"3019","AR","subpeak generation","wind","wind_subpeak",2015,0.3
"3020","AZ","subpeak generation","wind","wind_subpeak",2015,0.26
"3021","CA","subpeak generation","wind","wind_subpeak",2015,0.44
"3022","CO","subpeak generation","wind","wind_subpeak",2015,0.34
"3023","CT","subpeak generation","wind","wind_subpeak",2015,0.44
"3024","DE","subpeak generation","wind","wind_subpeak",2015,0.33
"3025","FL","subpeak generation","wind","wind_subpeak",2015,0.38
"3026","GA","subpeak generation","wind","wind_subpeak",2015,0.24
"3027","HI","subpeak generation","wind","wind_subpeak",2015,0.29
"3028","IA","subpeak generation","wind","wind_subpeak",2015,0.33
"3029","ID","subpeak generation","wind","wind_subpeak",2015,0.26
"3030","IL","subpeak generation","wind","wind_subpeak",2015,0.38
"3031","IN","subpeak generation","wind","wind_subpeak",2015,0.32
"3032","KS","subpeak generation","wind","wind_subpeak",2015,0.35
"3033","KY","subpeak generation","wind","wind_subpeak",2015,0.26
"3034","LA","subpeak generation","wind","wind_subpeak",2015,0.41
"3035","MA","subpeak generation","wind","wind_subpeak",2015,0.44
"3036","MD","subpeak generation","wind","wind_subpeak",2015,0.37
"3037","ME","subpeak generation","wind","wind_subpeak",2015,0.41
"3038","MI","subpeak generation","wind","wind_subpeak",2015,0.45
"3039","MN","subpeak generation","wind","wind_subpeak",2015,0.45
"3040","MO","subpeak generation","wind","wind_subpeak",2015,0.31
"3041","MS","subpeak generation","wind","wind_subpeak",2015,0.27
"3042","MT","subpeak generation","wind","wind_subpeak",2015,0.36
"3043","NC","subpeak generation","wind","wind_subpeak",2015,0.35
"3044","ND","subpeak generation","wind","wind_subpeak",2015,0.34
"3045","NE","subpeak generation","wind","wind_subpeak",2015,0.36
"3046","NH","subpeak generation","wind","wind_subpeak",2015,0.38
"3047","NJ","subpeak generation","wind","wind_subpeak",2015,0.33
"3048","NM","subpeak generation","wind","wind_subpeak",2015,0.35
"3049","NV","subpeak generation","wind","wind_subpeak",2015,0.25
"3050","NY","subpeak generation","wind","wind_subpeak",2015,0.38
"3051","OH","subpeak generation","wind","wind_subpeak",2015,0.34
"3052","OK","subpeak generation","wind","wind_subpeak",2015,0.36
"3053","OR","subpeak generation","wind","wind_subpeak",2015,0.4
"3054","PA","subpeak generation","wind","wind_subpeak",2015,0.34
"3055","RI","subpeak generation","wind","wind_subpeak",2015,0.34
"3056","SC","subpeak generation","wind","wind_subpeak",2015,0.25
"3057","SD","subpeak generation","wind","wind_subpeak",2015,0.36
"3058","TN","subpeak generation","wind","wind_subpeak",2015,0.26
"3059","TX","subpeak generation","wind","wind_subpeak",2015,0.38
"3060","UT","subpeak generation","wind","wind_subpeak",2015,0.25
"3061","VA","subpeak generation","wind","wind_subpeak",2015,0.35
"3062","VT","subpeak generation","wind","wind_subpeak",2015,0.32
"3063","WA","subpeak generation","wind","wind_subpeak",2015,0.44
"3064","WI","subpeak generation","wind","wind_subpeak",2015,0.44
"3065","WV","subpeak generation","wind","wind_subpeak",2015,0.29
"3066","WY","subpeak generation","wind","wind_subpeak",2015,0.35
"3067","AK","subpeak generation","wind","wind_subpeak",2020,0.45
"3068","AL","subpeak generation","wind","wind_subpeak",2020,0.31
"3069","AR","subpeak generation","wind","wind_subpeak",2020,0.3
"3070","AZ","subpeak generation","wind","wind_subpeak",2020,0.26
"3071","CA","subpeak generation","wind","wind_subpeak",2020,0.44
"3072","CO","subpeak generation","wind","wind_subpeak",2020,0.34
"3073","CT","subpeak generation","wind","wind_subpeak",2020,0.44
"3074","DE","subpeak generation","wind","wind_subpeak",2020,0.33
"3075","FL","subpeak generation","wind","wind_subpeak",2020,0.38
"3076","GA","subpeak generation","wind","wind_subpeak",2020,0.24
"3077","HI","subpeak generation","wind","wind_subpeak",2020,0.29
"3078","IA","subpeak generation","wind","wind_subpeak",2020,0.33
"3079","ID","subpeak generation","wind","wind_subpeak",2020,0.26
"3080","IL","subpeak generation","wind","wind_subpeak",2020,0.38
"3081","IN","subpeak generation","wind","wind_subpeak",2020,0.32
"3082","KS","subpeak generation","wind","wind_subpeak",2020,0.35
"3083","KY","subpeak generation","wind","wind_subpeak",2020,0.26
"3084","LA","subpeak generation","wind","wind_subpeak",2020,0.41
"3085","MA","subpeak generation","wind","wind_subpeak",2020,0.44
"3086","MD","subpeak generation","wind","wind_subpeak",2020,0.37
"3087","ME","subpeak generation","wind","wind_subpeak",2020,0.41
"3088","MI","subpeak generation","wind","wind_subpeak",2020,0.45
"3089","MN","subpeak generation","wind","wind_subpeak",2020,0.45
"3090","MO","subpeak generation","wind","wind_subpeak",2020,0.31
"3091","MS","subpeak generation","wind","wind_subpeak",2020,0.27
"3092","MT","subpeak generation","wind","wind_subpeak",2020,0.36
"3093","NC","subpeak generation","wind","wind_subpeak",2020,0.35
"3094","ND","subpeak generation","wind","wind_subpeak",2020,0.34
"3095","NE","subpeak generation","wind","wind_subpeak",2020,0.36
"3096","NH","subpeak generation","wind","wind_subpeak",2020,0.38
